Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days
2018,8,8,,,,585
2018,8,9,1900,2800,550,586
2018,8,10,2000,2800,500,587
2018,8,11,2000,2800,550,588
2018,8,12,,,,589
2018,8,13,1900,2800,530,590
2018,8,14,2000,2800,550,591
2018,8,15,,,,592
2018,8,16,2000,2800,520,593
2018,8,17,1900,2600,500,594
2018,8,18,1900,2600,520,595
2018,8,19,,,,596
2018,8,20,2000,2800,550,597
2018,8,21,1800,2800,530,598
2018,8,22,,,,599
2018,8,23,2000,2800,520,600
2018,8,24,1900,2800,550,601
2018,8,25,1900,2800,520,602
2018,8,26,,,,603
2018,8,27,1800,2800,550,604
2018,8,28,1800,2800,550,605
2018,8,29,1300,2600,600,606
2018,8,30,1300,2400,750,607
2018,8,31,1400,2400,600,608
2018,9,1,1500,2400,550,609
2018,9,2,,,,610
2018,9,3,,,,611
2018,9,4,1700,2500,600,612
2018,9,5,1500,2500,580,613
2018,9,6,1600,2500,550,614
2018,9,7,1700,2500,580,615
2018,9,8,1800,2500,550,616
2018,9,9,,,,617
2018,9,10,1600,2400,700,618
2018,9,11,1600,2400,600,619
2018,9,12,1700,2500,550,620
2018,9,13,,,,621
2018,9,14,1600,2500,560,622
2018,9,15,1700,2500,580,623
2018,9,16,,,,624
2018,9,17,1600,2500,650,625
2018,9,18,1700,2500,680,626
2018,9,19,1600,2500,600,627
2018,9,20,1600,2400,580,628
2018,9,21,,,,629
2018,9,22,1500,2400,600,630
2018,9,23,,,,631
2018,9,24,1400,2400,620,632
2018,9,25,1400,2400,600,633
2018,9,26,1400,2400,500,634
2018,9,27,1400,2400,600,635
2018,9,28,1500,2400,550,636
2018,9,29,1500,2400,600,637
2018,9,30,,,,638
2018,10,1,1600,2400,650,639
2018,10,2,,,,640
2018,10,3,1600,2400,600,641
2018,10,4,1700,2400,550,642
2018,10,5,1700,2400,600,643
2018,10,6,1700,2400,580,644
2018,10,7,,,,645
2018,10,8,1700,2400,600,646
2018,10,9,1700,2400,580,647
2018,10,10,1700,2400,620,648
2018,10,11,1700,2400,550,649
2018,10,12,1700,2400,600,650
2018,10,13,1600,2400,550,651
2018,10,14,,,,652
2018,10,15,1500,2400,450,653
2018,10,16,1600,2400,500,654
2018,10,17,1700,2500,550,655
2018,10,18,1900,2800,500,656
2018,10,19,,,,657
2018,10,20,1900,3200,40,658
2018,10,21,,,,659
2018,10,22,2000,3200,500,660
2018,10,23,2000,3200,480,661
2018,10,24,2000,3200,500,662
2018,10,25,2000,3200,450,663
2018,10,26,2000,3200,480,664
2018,10,27,2000,3200,450,665
2018,10,28,,,,666
2018,10,29,1800,3000,500,667
2018,10,30,1800,3000,480,668
2018,10,31,1800,3000,500,669
2018,11,1,2000,3000,450,670
2018,11,2,1800,2600,700,671
2018,11,3,1800,2600,600,672
2018,11,4,,,,673
2018,11,5,2000,2800,550,674
2018,11,6,,,,675
2018,11,7,,,,676
2018,11,8,1900,2800,500,677
2018,11,9,1900,2800,550,678
2018,11,10,1900,2800,500,679
2018,11,11,,,,680
2018,11,12,1800,2800,580,681
2018,11,13,1800,2800,550,682
2018,11,14,1800,2800,580,683
2018,11,15,1800,2800,550,684
2018,11,16,1800,2800,530,685
2018,11,17,1800,2800,550,686
2018,11,18,,,,687
2018,11,19,1700,2500,600,688
2018,11,20,1700,2500,580,689
2018,11,21,,,,690
2018,11,22,1800,2500,500,691
2018,11,23,,,,692
2018,11,24,1900,2500,550,693
2018,11,25,,,,694
2018,11,26,1900,2500,600,695
2018,11,27,1700,2500,580,696
2018,11,28,1800,2500,560,697
2018,11,29,1800,2500,550,698
2018,11,30,1700,2500,580,699
2018,12,1,1700,2500,550,700
2018,12,2,,,,701
2018,12,3,1800,2500,600,702
2018,12,4,1700,2500,550,703
2018,12,5,1700,2500,580,704
2018,12,6,1700,2500,550,705
2018,12,7,1700,2500,600,706
2018,12,8,1700,2500,550,707
2018,12,9,,,,708
2018,12,10,1500,2400,650,709
2018,12,11,1500,2400,580,710
2018,12,12,1400,2400,600,711
2018,12,13,1400,2400,620,712
2018,12,14,1400,2400,580,713
2018,12,15,1400,2400,550,714
2018,12,16,,,,715
2018,12,17,1600,2400,650,716
2018,12,18,1500,2400,600,717
2018,12,19,1600,2400,620,718
2018,12,20,1700,2400,600,719
2018,12,21,1700,2400,600,720
2018,12,22,1200,2200,650,721
2018,12,23,,,,722
2018,12,24,1500,2400,600,723
2018,12,25,,,,724
2018,12,26,1300,2000,650,725
2018,12,27,1300,2000,600,726
2018,12,28,1500,2200,600,727
2018,12,29,1400,2200,750,728
2018,12,30,,,,729
2018,12,31,,,,730
2019,1,1,1300,2000,550,731
2019,1,2,1400,2000,520,732
2019,1,3,1400,2000,550,733
2019,1,4,1300,2000,600,734
2019,1,5,1300,2000,550,735
2019,1,6,,,,736
2019,1,7,1400,2200,600,737
2019,1,8,1400,2200,580,738
2019,1,9,1300,2000,600,739
2019,1,10,1300,2200,580,740
2019,1,11,1300,2000,550,741
2019,1,12,1300,2000,580,742
2019,1,13,,,,743
2019,1,14,1400,2000,550,744
2019,1,15,,,,745
2019,1,16,1400,2000,400,746
2019,1,17,,,,747
2019,1,18,1300,2000,600,748
2019,1,19,,,,749
2019,1,20,,,,750
2019,1,21,1100,1800,650,751
2019,1,22,1100,1800,600,752
2019,1,23,1100,1800,580,753
2019,1,24,1200,2000,600,754
2019,1,25,1200,2000,550,755
2019,1,26,,,,756
2019,1,27,,,,757
2019,1,28,1100,1800,600,758
2019,1,29,1100,1800,580,759
2019,1,30,1100,1800,600,760
2019,1,31,1000,1800,550,761
2019,2,1,1000,1800,600,762
2019,2,2,1000,1800,580,763
2019,2,3,,,,764
2019,2,4,1000,1800,600,765
2019,2,5,1000,1800,550,766
2019,2,6,1000,1800,580,767
2019,2,7,950,1800,600,768
2019,2,8,1000,1800,550,769
2019,2,9,1000,1800,550,770
2019,2,10,,,,771
2019,2,11,900,1800,520,772
2019,2,12,,,,773
2019,2,13,900,1800,550,774
2019,2,14,1000,1800,580,775
2019,2,15,900,1800,600,776
2019,2,16,900,1800,550,777
2019,2,17,,,,778
2019,2,18,1000,1800,600,779
2019,2,19,1000,1800,580,780
2019,2,20,1000,1800,550,781
2019,2,21,850,1600,600,782
2019,2,22,900,1600,580,783
2019,2,23,900,1600,550,784
2019,2,24,,,,785
2019,2,25,,,,786
2019,2,26,1000,1800,550,787
2019,2,27,1000,1800,500,788
2019,2,28,900,1800,550,789
2019,3,1,900,1800,580,790
2019,3,2,,,,791
2019,3,3,,,,792
2019,3,4,,,,793
2019,3,5,900,1800,580,794
2019,3,6,1000,1800,600,795
2019,3,7,1000,1800,550,796
2019,3,8,950,1800,580,797
2019,3,9,900,1800,550,798
2019,3,10,,,,799
2019,3,11,,,,800
2019,3,12,900,2000,500,801
2019,3,13,900,1800,550,802
2019,3,14,900,1800,580,803
2019,3,15,1000,1800,600,804
2019,3,16,1000,1800,500,805
2019,3,17,,,,806
2019,3,18,900,1800,550,807
2019,3,19,,,,808
2019,3,20,1000,1800,550,809
2019,3,21,,,,810
2019,3,22,900,1800,580,811
2019,3,23,900,1800,600,812
2019,3,24,,,,813
2019,3,25,1100,1800,400,814
2019,3,26,1000,1800,500,815
2019,3,27,1000,1800,550,816
2019,3,28,1100,1800,580,817
2019,3,29,1200,2000,550,818
2019,3,30,1100,1800,500,819
2019,3,31,,,,820
2019,4,1,1100,1800,600,821
2019,4,2,1000,1800,550,822
2019,4,3,1000,1800,530,823
2019,4,4,1000,1800,580,824
2019,4,5,1000,2800,600,825
2019,4,6,1000,1800,530,826
2019,4,7,,,,827
2019,4,8,1300,2000,550,828
2019,4,9,1300,2000,530,829
2019,4,10,1300,1900,550,830
2019,4,11,1250,2000,400,831
2019,4,12,1400,2300,500,832
2019,4,13,1400,2400,500,833
2019,4,14,,,,834
2019,4,15,1300,2000,600,835
2019,4,16,1300,2000,580,836
2019,4,17,,,,837
2019,4,18,,,,838
2019,4,19,,,,839
