Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days,,,,,,,,,,,,,,,,,,,,,
2019,7,27,1200,2400,1015,938,,,,,,,,,,,,,,,,,,,,,
2019,7,28,,,,939,,,,,,,,,,,,,,,,,,,,,
2019,7,29,1200,2300,1757,940,,,,,,,,,,,,,,,,,,,,,
2019,7,30,1200,2200,1031,941,,,,,,,,,,,,,,,,,,,,,
2019,7,31,1200,2300,1299,942,,,,,,,,,,,,,,,,,,,,,
2019,8,1,1200,2300,915,943,,,,,,,,,,,,,,,,,,,,,
2019,8,2,1100,2200,871,944,,,,,,,,,,,,,,,,,,,,,
2019,8,3,1100,2200,1179,945,,,,,,,,,,,,,,,,,,,,,
2019,8,4,,,,946,,,,,,,,,,,,,,,,,,,,,
2019,8,5,1050,2200,536,947,,,,,,,,,,,,,,,,,,,,,
2019,8,6,1050,2200,669,948,,,,,,,,,,,,,,,,,,,,,
2019,8,7,1050,2200,1139,949,,,,,,,,,,,,,,,,,,,,,
2019,8,8,1200,2400,1214,950,,,,,,,,,,,,,,,,,,,,,
2019,8,9,1050,2000,930,951,,,,,,,,,,,,,,,,,,,,,
2019,8,10,1050,2200,900,952,,,,,,,,,,,,,,,,,,,,,
2019,8,11,,,,953,,,,,,,,,,,,,,,,,,,,,
2019,8,12,,,,954,,,,,,,,,,,,,,,,,,,,,
2019,8,13,1400,2500,3478,955,,,,,,,,,,,,,,,,,,,,,
2019,8,14,1400,2200,1510,956,,,,,,,,,,,,,,,,,,,,,
2019,8,15,,,,957,,,,,,,,,,,,,,,,,,,,,
2019,8,16,1100,2000,1559,958,,,,,,,,,,,,,,,,,,,,,
2019,8,17,1150,2300,1408,959,,,,,,,,,,,,,,,,,,,,,
2019,8,18,,,,960,,,,,,,,,,,,,,,,,,,,,
2019,8,19,1000,2200,1156,961,,,,,,,,,,,,,,,,,,,,,
2019,8,20,1000,2000,785,962,,,,,,,,,,,,,,,,,,,,,
2019,8,21,1000,2000,1085,963,,,,,,,,,,,,,,,,,,,,,
2019,8,22,1000,2000,924,964,,,,,,,,,,,,,,,,,,,,,
2019,8,23,1100,2200,1109,965,,,,,,,,,,,,,,,,,,,,,
2019,8,24,,,,966,,,,,,,,,,,,,,,,,,,,,
2019,8,25,,,,967,,,,,,,,,,,,,,,,,,,,,
2019,8,26,1350,2500,3052,968,,,,,,,,,,,,,,,,,,,,,
2019,8,27,1350,2500,1211,969,,,,,,,,,,,,,,,,,,,,,
2019,8,28,1350,2500,884,970,,,,,,,,,,,,,,,,,,,,,
2019,8,29,1350,2400,1102,971,,,,,,,,,,,,,,,,,,,,,
2019,8,30,1350,2500,1454,972,,,,,,,,,,,,,,,,,,,,,
2019,8,31,1400,2500,1500,973,,,,,,,,,,,,,,,,,,,,,
2019,9,1,,,,974,,,,,,,,,,,,,,,,,,,,,
2019,9,2,,,,975,,,,,,,,,,,,,,,,,,,,,
2019,9,3,1400,2500,1309,976,,,,,,,,,,,,,,,,,,,,,
2019,9,4,1400,2500,888,977,,,,,,,,,,,,,,,,,,,,,
2019,9,5,1300,2500,726,978,,,,,,,,,,,,,,,,,,,,,
2019,9,6,1300,2500,580,979,,,,,,,,,,,,,,,,,,,,,
2019,9,7,1400,2500,548,980,,,,,,,,,,,,,,,,,,,,,
2019,9,8,,,,981,,,,,,,,,,,,,,,,,,,,,
2019,9,9,1300,2500,2340,982,,,,,,,,,,,,,,,,,,,,,
2019,9,10,,,,983,,,,,,,,,,,,,,,,,,,,,
2019,9,11,1400,2500,2398,984,,,,,,,,,,,,,,,,,,,,,
2019,9,12,1300,2500,1571,985,,,,,,,,,,,,,,,,,,,,,
2019,9,13,1300,2500,1760,986,,,,,,,,,,,,,,,,,,,,,
2019,9,14,6500,8500,4,987,,,,,,,,,,,,,,,,,,,,,
2019,9,15,,,,988,,,,,,,,,,,,,,,,,,,,,
2019,9,16,1400,2500,3916,989,,,,,,,,,,,,,,,,,,,,,
2019,9,17,1400,2500,1342,990,,,,,,,,,,,,,,,,,,,,,
2019,9,18,1300,2500,1125,991,,,,,,,,,,,,,,,,,,,,,
2019,9,19,1100,2200,1009,992,,,,,,,,,,,,,,,,,,,,,
2019,9,20,1400,2500,1100,993,,,,,,,,,,,,,,,,,,,,,
2019,9,21,1400,2500,1170,994,,,,,,,,,,,,,,,,,,,,,
2019,9,22,,,,995,,,,,,,,,,,,,,,,,,,,,
2019,9,23,1200,2200,1105,996,,,,,,,,,,,,,,,,,,,,,
2019,9,24,1200,2500,1060,997,,,,,,,,,,,,,,,,,,,,,
2019,9,25,1200,2500,666,998,,,,,,,,,,,,,,,,,,,,,
2019,9,26,1200,2200,1035,999,,,,,,,,,,,,,,,,,,,,,
2019,9,27,1200,2500,966,1000,,,,,,,,,,,,,,,,,,,,,
2019,9,28,1200,2500,1220,1001,,,,,,,,,,,,,,,,,,,,,
2019,9,29,,,,1002,,,,,,,,,,,,,,,,,,,,,
2019,9,30,1200,2500,2040,1003,,,,,,,,,,,,,,,,,,,,,
2019,10,1,1200,2500,1112,1004,,,,,,,,,,,,,,,,,,,,,
2019,10,2,,,,1005,,,,,,,,,,,,,,,,,,,,,
2019,10,3,1300,2500,2089,1006,,,,,,,,,,,,,,,,,,,,,
2019,10,4,1300,2500,2770,1007,,,,,,,,,,,,,,,,,,,,,
2019,10,5,1400,2500,3515,1008,,,,,,,,,,,,,,,,,,,,,
2019,10,6,,,,1009,,,,,,,,,,,,,,,,,,,,,
2019,10,7,1400,2500,1210,1010,,,,,,,,,,,,,,,,,,,,,
2019,10,8,,,,1011,,,,,,,,,,,,,,,,,,,,,
2019,10,9,,,,1012,,,,,,,,,,,,,,,,,,,,,
2019,10,10,,,,1013,,,,,,,,,,,,,,,,,,,,,
2019,10,11,1400,2500,1020,1014,,,,,,,,,,,,,,,,,,,,,
2019,10,12,1400,2500,1118,1015,,,,,,,,,,,,,,,,,,,,,
2019,10,13,,,,1016,,,,,,,,,,,,,,,,,,,,,
2019,10,14,1300,2500,1010,1017,,,,,,,,,,,,,,,,,,,,,
2019,10,15,1400,2500,1036,1018,,,,,,,,,,,,,,,,,,,,,
2019,10,16,1400,2500,904,1019,,,,,,,,,,,,,,,,,,,,,
2019,10,17,1400,2400,1098,1020,,,,,,,,,,,,,,,,,,,,,
2019,10,18,1500,2500,1110,1021,,,,,,,,,,,,,,,,,,,,,
2019,10,19,1400,2500,1190,1022,,,,,,,,,,,,,,,,,,,,,
2019,10,20,,,,1023,,,,,,,,,,,,,,,,,,,,,
2019,10,21,1400,2500,1125,1024,,,,,,,,,,,,,,,,,,,,,
2019,10,22,1500,2500,936,1025,,,,,,,,,,,,,,,,,,,,,
2019,10,23,1500,2700,685,1026,,,,,,,,,,,,,,,,,,,,,
2019,10,24,1500,2600,872,1027,,,,,,,,,,,,,,,,,,,,,
2019,10,25,1450,2600,741,1028,,,,,,,,,,,,,,,,,,,,,
2019,10,26,,,,1029,,,,,,,,,,,,,,,,,,,,,
2019,10,27,,,,1030,,,,,,,,,,,,,,,,,,,,,
2019,10,28,1500,2600,1210,1031,,,,,,,,,,,,,,,,,,,,,
2019,10,29,,,,1032,,,,,,,,,,,,,,,,,,,,,
2019,10,30,1650,2500,1356,1033,,,,,,,,,,,,,,,,,,,,,
2019,10,31,1650,2600,1132,1034,,,,,,,,,,,,,,,,,,,,,
2019,11,1,,,,1035,,,,,,,,,,,,,,,,,,,,,
2019,11,2,1600,2600,1320,1036,,,,,,,,,,,,,,,,,,,,,
2019,11,3,,,,1037,,,,,,,,,,,,,,,,,,,,,
2019,11,4,1600,2400,1693,1038,,,,,,,,,,,,,,,,,,,,,
2019,11,5,1500,3000,2010,1039,,,,,,,,,,,,,,,,,,,,,
2019,11,6,1500,3000,1270,1040,,,,,,,,,,,,,,,,,,,,,
2019,11,7,1500,2400,1159,1041,,,,,,,,,,,,,,,,,,,,,
2019,11,8,1500,3000,1110,1042,,,,,,,,,,,,,,,,,,,,,
2019,11,9,1500,3000,1050,1043,,,,,,,,,,,,,,,,,,,,,
2019,11,10,,,,1044,,,,,,,,,,,,,,,,,,,,,
2019,11,11,1500,2200,2235,1045,,,,,,,,,,,,,,,,,,,,,
2019,11,12,,,,1046,,,,,,,,,,,,,,,,,,,,,
2019,11,13,1100,2500,929,1047,,,,,,,,,,,,,,,,,,,,,
2019,11,14,950,1600,1019,1048,,,,,,,,,,,,,,,,,,,,,
2019,11,15,1100,2500,992,1049,,,,,,,,,,,,,,,,,,,,,
2019,11,16,1400,3000,1310,1050,,,,,,,,,,,,,,,,,,,,,
2019,11,17,,,,1051,,,,,,,,,,,,,,,,,,,,,
2019,11,18,1400,2200,1012,1052,,,,,,,,,,,,,,,,,,,,,
2019,11,19,1800,3500,1343,1053,,,,,,,,,,,,,,,,,,,,,
2019,11,20,1750,3500,1071,1054,,,,,,,,,,,,,,,,,,,,,
2019,11,21,1500,2200,989,1055,,,,,,,,,,,,,,,,,,,,,
2019,11,22,,,,1056,,,,,,,,,,,,,,,,,,,,,
2019,11,23,1600,3000,2013,1057,,,,,,,,,,,,,,,,,,,,,
2019,11,24,,,,1058,,,,,,,,,,,,,,,,,,,,,
2019,11,25,1750,3000,1515,1059,,,,,,,,,,,,,,,,,,,,,
2019,11,26,1450,2400,900,1060,,,,,,,,,,,,,,,,,,,,,
2019,11,27,1600,3000,777,1061,,,,,,,,,,,,,,,,,,,,,
2019,11,28,1500,3000,880,1062,,,,,,,,,,,,,,,,,,,,,
2019,11,29,,,,1063,,,,,,,,,,,,,,,,,,,,,
2019,11,30,1400,3000,726,1064,,,,,,,,,,,,,,,,,,,,,
2019,12,1,,,,1065,,,,,,,,,,,,,,,,,,,,,
2019,12,2,1600,3000,582,1066,,,,,,,,,,,,,,,,,,,,,
2019,12,3,1400,3000,773,1067,,,,,,,,,,,,,,,,,,,,,
2019,12,4,1750,3500,740,1068,,,,,,,,,,,,,,,,,,,,,
2019,12,5,,,,1069,,,,,,,,,,,,,,,,,,,,,
2019,12,6,1750,3500,777,1070,,,,,,,,,,,,,,,,,,,,,
2019,12,7,1750,3500,858,1071,,,,,,,,,,,,,,,,,,,,,
2019,12,8,,,,1072,,,,,,,,,,,,,,,,,,,,,
2019,12,9,1750,3500,1235,1073,,,,,,,,,,,,,,,,,,,,,
2019,12,10,2000,3500,1255,1074,,,,,,,,,,,,,,,,,,,,,
2019,12,11,1900,3500,970,1075,,,,,,,,,,,,,,,,,,,,,
2019,12,12,1900,2500,993,1076,,,,,,,,,,,,,,,,,,,,,
2019,12,13,1800,3500,1267,1077,,,,,,,,,,,,,,,,,,,,,
2019,12,14,1800,3500,1115,1078,,,,,,,,,,,,,,,,,,,,,
2019,12,15,,,,1079,,,,,,,,,,,,,,,,,,,,,
2019,12,16,1950,2600,1693,1080,,,,,,,,,,,,,,,,,,,,,
2019,12,17,1400,3000,784,1081,,,,,,,,,,,,,,,,,,,,,
2019,12,18,1800,3500,912,1082,,,,,,,,,,,,,,,,,,,,,
2019,12,19,2200,2800,557,1083,,,,,,,,,,,,,,,,,,,,,
2019,12,20,1900,3500,1032,1084,,,,,,,,,,,,,,,,,,,,,
2019,12,21,2000,4000,904,1085,,,,,,,,,,,,,,,,,,,,,
2019,12,22,,,,1086,,,,,,,,,,,,,,,,,,,,,
2019,12,23,1900,3500,1118,1087,,,,,,,,,,,,,,,,,,,,,
2019,12,24,1800,3500,1041,1088,,,,,,,,,,,,,,,,,,,,,
2019,12,25,,,,1089,,,,,,,,,,,,,,,,,,,,,
2019,12,26,2000,4000,1804,1090,,,,,,,,,,,,,,,,,,,,,
2019,12,27,2000,4000,1252,1091,,,,,,,,,,,,,,,,,,,,,
2019,12,28,2000,4000,1165,1092,,,,,,,,,,,,,,,,,,,,,
2019,12,29,,,,1093,,,,,,,,,,,,,,,,,,,,,
2019,12,30,2000,4000,2386,1094,,,,,,,,,,,,,,,,,,,,,
2019,12,31,2000,4000,736,1095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
