Year,Month,Day,Initial Price per ton,Retail Price per ton,Arrival Qty,Days,,,,,,,,,,,,,,,,,,,,,
2019,5,31,1500,3200,95,881,,,,,,,,,,,,,,,,,,,,,
2019,6,1,1300,3100,370,882,,,,,,,,,,,,,,,,,,,,,
2019,6,2,,,,883,,,,,,,,,,,,,,,,,,,,,
2019,6,3,1700,3200,377,884,,,,,,,,,,,,,,,,,,,,,
2019,6,4,1500,3800,363,885,,,,,,,,,,,,,,,,,,,,,
2019,6,5,,,,886,,,,,,,,,,,,,,,,,,,,,
2019,6,6,1600,3800,588,887,,,,,,,,,,,,,,,,,,,,,
2019,6,7,1500,3780,270,888,,,,,,,,,,,,,,,,,,,,,
2019,6,8,1400,3700,304,889,,,,,,,,,,,,,,,,,,,,,
2019,6,9,,,,890,,,,,,,,,,,,,,,,,,,,,
2019,6,10,1500,3800,265,891,,,,,,,,,,,,,,,,,,,,,
2019,6,11,1400,3800,476,892,,,,,,,,,,,,,,,,,,,,,
2019,6,12,1500,3800,414,893,,,,,,,,,,,,,,,,,,,,,
2019,6,13,1400,3700,279,894,,,,,,,,,,,,,,,,,,,,,
2019,6,14,1500,3600,185,895,,,,,,,,,,,,,,,,,,,,,
2019,6,15,1400,3600,409,896,,,,,,,,,,,,,,,,,,,,,
2019,6,16,,,,897,,,,,,,,,,,,,,,,,,,,,
2019,6,17,1500,3700,333,898,,,,,,,,,,,,,,,,,,,,,
2019,6,18,1400,3600,496,899,,,,,,,,,,,,,,,,,,,,,
2019,6,19,1500,3600,445,900,,,,,,,,,,,,,,,,,,,,,
2019,6,20,1400,3500,318,901,,,,,,,,,,,,,,,,,,,,,
2019,6,21,1500,3600,520,902,,,,,,,,,,,,,,,,,,,,,
2019,6,22,1600,3600,430,903,,,,,,,,,,,,,,,,,,,,,
2019,6,23,,,,904,,,,,,,,,,,,,,,,,,,,,
2019,6,24,1300,3400,212,905,,,,,,,,,,,,,,,,,,,,,
2019,6,25,1500,3400,444,906,,,,,,,,,,,,,,,,,,,,,
2019,6,26,1600,3400,294,907,,,,,,,,,,,,,,,,,,,,,
2019,6,27,1300,3400,386,908,,,,,,,,,,,,,,,,,,,,,
2019,6,28,1500,3400,409,909,,,,,,,,,,,,,,,,,,,,,
2019,6,29,1400,3400,400,910,,,,,,,,,,,,,,,,,,,,,
2019,6,30,,,,911,,,,,,,,,,,,,,,,,,,,,
2019,7,1,1600,3700,346,912,,,,,,,,,,,,,,,,,,,,,
2019,7,2,1400,3700,284,913,,,,,,,,,,,,,,,,,,,,,
2019,7,3,1500,3700,208,914,,,,,,,,,,,,,,,,,,,,,
2019,7,4,1400,3400,471,915,,,,,,,,,,,,,,,,,,,,,
2019,7,5,1500,3500,301,916,,,,,,,,,,,,,,,,,,,,,
2019,7,6,1400,3500,260,917,,,,,,,,,,,,,,,,,,,,,
2019,7,7,,,,918,,,,,,,,,,,,,,,,,,,,,
2019,7,8,1500,3500,548,919,,,,,,,,,,,,,,,,,,,,,
2019,7,9,1100,3000,474,920,,,,,,,,,,,,,,,,,,,,,
2019,7,10,1300,3000,558,921,,,,,,,,,,,,,,,,,,,,,
2019,7,11,1200,3200,233,922,,,,,,,,,,,,,,,,,,,,,
2019,7,12,1100,3100,503,923,,,,,,,,,,,,,,,,,,,,,
2019,7,13,1200,3000,415,924,,,,,,,,,,,,,,,,,,,,,
2019,7,14,,,,925,,,,,,,,,,,,,,,,,,,,,
2019,7,15,1300,3100,339,926,,,,,,,,,,,,,,,,,,,,,
2019,7,16,1200,3000,330,927,,,,,,,,,,,,,,,,,,,,,
2019,7,17,1300,3100,490,928,,,,,,,,,,,,,,,,,,,,,
2019,7,18,1200,3000,263,929,,,,,,,,,,,,,,,,,,,,,
2019,7,19,1300,3000,418,930,,,,,,,,,,,,,,,,,,,,,
2019,7,20,1200,3000,287,931,,,,,,,,,,,,,,,,,,,,,
2019,7,21,,,,932,,,,,,,,,,,,,,,,,,,,,
2019,7,22,1300,3200,280,933,,,,,,,,,,,,,,,,,,,,,
2019,7,23,1500,3500,288,934,,,,,,,,,,,,,,,,,,,,,
2019,7,24,,,,935,,,,,,,,,,,,,,,,,,,,,
2019,7,25,,,,936,,,,,,,,,,,,,,,,,,,,,
2019,7,26,,,,937,,,,,,,,,,,,,,,,,,,,,
2019,7,27,,,,938,,,,,,,,,,,,,,,,,,,,,
2019,7,28,,,,939,,,,,,,,,,,,,,,,,,,,,
2019,7,29,,,,940,,,,,,,,,,,,,,,,,,,,,
2019,7,30,,,,941,,,,,,,,,,,,,,,,,,,,,
2019,7,31,,,,942,,,,,,,,,,,,,,,,,,,,,
2019,8,1,1400,4000,75,943,,,,,,,,,,,,,,,,,,,,,
2019,8,2,1500,4000,77,944,,,,,,,,,,,,,,,,,,,,,
2019,8,3,1400,4000,60,945,,,,,,,,,,,,,,,,,,,,,
2019,8,4,,,,946,,,,,,,,,,,,,,,,,,,,,
2019,8,5,1400,4000,66,947,,,,,,,,,,,,,,,,,,,,,
2019,8,6,1350,4000,70,948,,,,,,,,,,,,,,,,,,,,,
2019,8,7,1500,4000,396,949,,,,,,,,,,,,,,,,,,,,,
2019,8,8,1200,4000,367,950,,,,,,,,,,,,,,,,,,,,,
2019,8,9,1300,4000,332,951,,,,,,,,,,,,,,,,,,,,,
2019,8,10,1400,4000,400,952,,,,,,,,,,,,,,,,,,,,,
2019,8,11,,,,953,,,,,,,,,,,,,,,,,,,,,
2019,8,12,,,,954,,,,,,,,,,,,,,,,,,,,,
2019,8,13,1400,3500,500,955,,,,,,,,,,,,,,,,,,,,,
2019,8,14,1300,3500,515,956,,,,,,,,,,,,,,,,,,,,,
2019,8,15,,,,957,,,,,,,,,,,,,,,,,,,,,
2019,8,16,1300,3000,252,958,,,,,,,,,,,,,,,,,,,,,
2019,8,17,1400,3000,133,959,,,,,,,,,,,,,,,,,,,,,
2019,8,18,,,,960,,,,,,,,,,,,,,,,,,,,,
2019,8,19,1500,3200,220,961,,,,,,,,,,,,,,,,,,,,,
2019,8,20,1400,3500,353,962,,,,,,,,,,,,,,,,,,,,,
2019,8,21,1400,3000,475,963,,,,,,,,,,,,,,,,,,,,,
2019,8,22,1500,3000,400,964,,,,,,,,,,,,,,,,,,,,,
2019,8,23,1400,3500,253,965,,,,,,,,,,,,,,,,,,,,,
2019,8,24,1300,4000,330,966,,,,,,,,,,,,,,,,,,,,,
2019,8,25,,,,967,,,,,,,,,,,,,,,,,,,,,
2019,8,26,1400,4000,300,968,,,,,,,,,,,,,,,,,,,,,
2019,8,27,,,,969,,,,,,,,,,,,,,,,,,,,,
2019,8,28,1300,4000,274,970,,,,,,,,,,,,,,,,,,,,,
2019,8,29,1400,3500,448,971,,,,,,,,,,,,,,,,,,,,,
2019,8,30,1300,3000,444,972,,,,,,,,,,,,,,,,,,,,,
2019,8,31,1400,3000,135,973,,,,,,,,,,,,,,,,,,,,,
2019,9,1,,,,974,,,,,,,,,,,,,,,,,,,,,
2019,9,2,1400,4000,641,975,,,,,,,,,,,,,,,,,,,,,
2019,9,3,,,,976,,,,,,,,,,,,,,,,,,,,,
2019,9,4,1300,4000,410,977,,,,,,,,,,,,,,,,,,,,,
2019,9,5,1300,2000,340,978,,,,,,,,,,,,,,,,,,,,,
2019,9,6,1400,4000,228,979,,,,,,,,,,,,,,,,,,,,,
2019,9,7,1500,4100,237,980,,,,,,,,,,,,,,,,,,,,,
2019,9,8,,,,981,,,,,,,,,,,,,,,,,,,,,
2019,9,9,1500,4000,397,982,,,,,,,,,,,,,,,,,,,,,
2019,9,10,,,,983,,,,,,,,,,,,,,,,,,,,,
2019,9,11,1600,4000,350,984,,,,,,,,,,,,,,,,,,,,,
2019,9,12,1400,4000,432,985,,,,,,,,,,,,,,,,,,,,,
2019,9,13,1500,4000,215,986,,,,,,,,,,,,,,,,,,,,,
2019,9,14,1350,4000,328,987,,,,,,,,,,,,,,,,,,,,,
2019,9,15,,,,988,,,,,,,,,,,,,,,,,,,,,
2019,9,16,1400,4000,285,989,,,,,,,,,,,,,,,,,,,,,
2019,9,17,1400,4000,260,990,,,,,,,,,,,,,,,,,,,,,
2019,9,18,1500,4000,425,991,,,,,,,,,,,,,,,,,,,,,
2019,9,19,1400,4000,349,992,,,,,,,,,,,,,,,,,,,,,
2019,9,20,1350,4000,448,993,,,,,,,,,,,,,,,,,,,,,
2019,9,21,1300,4000,329,994,,,,,,,,,,,,,,,,,,,,,
2019,9,22,,,,995,,,,,,,,,,,,,,,,,,,,,
2019,9,23,1350,40000,162,996,,,,,,,,,,,,,,,,,,,,,
2019,9,24,1500,4000,330,997,,,,,,,,,,,,,,,,,,,,,
2019,9,25,1400,4000,331,998,,,,,,,,,,,,,,,,,,,,,
2019,9,26,1500,4000,335,999,,,,,,,,,,,,,,,,,,,,,
2019,9,27,1400,4000,442,1000,,,,,,,,,,,,,,,,,,,,,
2019,9,28,1500,4000,418,1001,,,,,,,,,,,,,,,,,,,,,
2019,9,29,,,,1002,,,,,,,,,,,,,,,,,,,,,
2019,9,30,1550,4000,408,1003,,,,,,,,,,,,,,,,,,,,,
2019,10,1,1600,4000,261,1004,,,,,,,,,,,,,,,,,,,,,
2019,10,2,,,,1005,,,,,,,,,,,,,,,,,,,,,
2019,10,3,1700,4000,398,1006,,,,,,,,,,,,,,,,,,,,,
2019,10,4,1600,4000,377,1007,,,,,,,,,,,,,,,,,,,,,
2019,10,5,1550,4000,300,1008,,,,,,,,,,,,,,,,,,,,,
2019,10,6,,,,1009,,,,,,,,,,,,,,,,,,,,,
2019,10,7,1600,40000,312,1010,,,,,,,,,,,,,,,,,,,,,
2019,10,8,,,,1011,,,,,,,,,,,,,,,,,,,,,
2019,10,9,1500,4000,416,1012,,,,,,,,,,,,,,,,,,,,,
2019,10,10,1500,4000,386,1013,,,,,,,,,,,,,,,,,,,,,
2019,10,11,1500,4000,287,1014,,,,,,,,,,,,,,,,,,,,,
2019,10,12,1400,4000,240,1015,,,,,,,,,,,,,,,,,,,,,
2019,10,13,,,,1016,,,,,,,,,,,,,,,,,,,,,
2019,10,14,1600,4000,482,1017,,,,,,,,,,,,,,,,,,,,,
2019,10,15,1500,4000,440,1018,,,,,,,,,,,,,,,,,,,,,
2019,10,16,1700,4000,398,1019,,,,,,,,,,,,,,,,,,,,,
2019,10,17,1800,4000,361,1020,,,,,,,,,,,,,,,,,,,,,
2019,10,18,1700,4000,325,1021,,,,,,,,,,,,,,,,,,,,,
2019,10,19,1600,4000,308,1022,,,,,,,,,,,,,,,,,,,,,
2019,10,20,,,,1023,,,,,,,,,,,,,,,,,,,,,
2019,10,21,1700,4000,445,1024,,,,,,,,,,,,,,,,,,,,,
2019,10,22,1900,5000,279,1025,,,,,,,,,,,,,,,,,,,,,
2019,10,23,1800,5000,344,1026,,,,,,,,,,,,,,,,,,,,,
2019,10,24,1900,5000,375,1027,,,,,,,,,,,,,,,,,,,,,
2019,10,25,1800,5000,273,1028,,,,,,,,,,,,,,,,,,,,,
2019,10,26,1900,5000,234,1029,,,,,,,,,,,,,,,,,,,,,
2019,10,27,,,,1030,,,,,,,,,,,,,,,,,,,,,
2019,10,28,1850,5000,484,1031,,,,,,,,,,,,,,,,,,,,,
2019,10,29,2000,5100,298,1032,,,,,,,,,,,,,,,,,,,,,
2019,10,30,1900,5200,594,1033,,,,,,,,,,,,,,,,,,,,,
2019,10,31,2000,5100,551,1034,,,,,,,,,,,,,,,,,,,,,
2019,11,1,2000,5200,365,1035,,,,,,,,,,,,,,,,,,,,,
2019,11,2,1800,5300,457,1036,,,,,,,,,,,,,,,,,,,,,
2019,11,3,,,,1037,,,,,,,,,,,,,,,,,,,,,
2019,11,4,2000,5200,274,1038,,,,,,,,,,,,,,,,,,,,,
2019,11,5,2000,5000,368,1039,,,,,,,,,,,,,,,,,,,,,
2019,11,6,2100,5000,301,1040,,,,,,,,,,,,,,,,,,,,,
2019,11,7,2000,5000,543,1041,,,,,,,,,,,,,,,,,,,,,
2019,11,8,2100,5000,396,1042,,,,,,,,,,,,,,,,,,,,,
2019,11,9,2000,5000,473,1043,,,,,,,,,,,,,,,,,,,,,
2019,11,10,,,,1044,,,,,,,,,,,,,,,,,,,,,
2019,11,11,1800,5000,564,1045,,,,,,,,,,,,,,,,,,,,,
2019,11,12,,,,1046,,,,,,,,,,,,,,,,,,,,,
2019,11,13,1600,5000,339,1047,,,,,,,,,,,,,,,,,,,,,
2019,11,14,1600,5000,304,1048,,,,,,,,,,,,,,,,,,,,,
2019,11,15,1800,5000,390,1049,,,,,,,,,,,,,,,,,,,,,
2019,11,16,1900,5000,376,1050,,,,,,,,,,,,,,,,,,,,,
2019,11,17,,,,1051,,,,,,,,,,,,,,,,,,,,,
2019,11,18,1800,5000,457,1052,,,,,,,,,,,,,,,,,,,,,
2019,11,19,2000,5000,198,1053,,,,,,,,,,,,,,,,,,,,,
2019,11,20,1700,5000,304,1054,,,,,,,,,,,,,,,,,,,,,
2019,11,21,1850,4000,244,1055,,,,,,,,,,,,,,,,,,,,,
2019,11,22,1800,4000,276,1056,,,,,,,,,,,,,,,,,,,,,
2019,11,23,1600,4000,346,1057,,,,,,,,,,,,,,,,,,,,,
2019,11,24,,,,1058,,,,,,,,,,,,,,,,,,,,,
2019,11,25,1800,4000,340,1059,,,,,,,,,,,,,,,,,,,,,
2019,11,26,2100,4000,410,1060,,,,,,,,,,,,,,,,,,,,,
2019,11,27,2000,4500,355,1061,,,,,,,,,,,,,,,,,,,,,
2019,11,28,1800,4000,414,1062,,,,,,,,,,,,,,,,,,,,,
2019,11,29,1650,4000,365,1063,,,,,,,,,,,,,,,,,,,,,
2019,11,30,1400,4000,382,1064,,,,,,,,,,,,,,,,,,,,,
2019,12,1,,,,1065,,,,,,,,,,,,,,,,,,,,,
2019,12,2,1600,4000,510,1066,,,,,,,,,,,,,,,,,,,,,
2019,12,3,1600,4000,380,1067,,,,,,,,,,,,,,,,,,,,,
2019,12,4,1600,4000,245,1068,,,,,,,,,,,,,,,,,,,,,
2019,12,5,1600,4000,168,1069,,,,,,,,,,,,,,,,,,,,,
2019,12,6,1800,4000,112,1070,,,,,,,,,,,,,,,,,,,,,
2019,12,7,1800,4000,270,1071,,,,,,,,,,,,,,,,,,,,,
2019,12,8,,,,1072,,,,,,,,,,,,,,,,,,,,,
2019,12,9,1800,4000,300,1073,,,,,,,,,,,,,,,,,,,,,
2019,12,10,1600,4000,400,1074,,,,,,,,,,,,,,,,,,,,,
2019,12,11,1700,4000,428,1075,,,,,,,,,,,,,,,,,,,,,
2019,12,12,1800,3000,470,1076,,,,,,,,,,,,,,,,,,,,,
2019,12,13,1800,3000,339,1077,,,,,,,,,,,,,,,,,,,,,
2019,12,14,1800,3000,220,1078,,,,,,,,,,,,,,,,,,,,,
2019,12,15,,,,1079,,,,,,,,,,,,,,,,,,,,,
2019,12,16,1600,6000,230,1080,,,,,,,,,,,,,,,,,,,,,
2019,12,17,1800,3000,291,1081,,,,,,,,,,,,,,,,,,,,,
2019,12,18,1800,3000,301,1082,,,,,,,,,,,,,,,,,,,,,
2019,12,19,1600,3000,419,1083,,,,,,,,,,,,,,,,,,,,,
2019,12,20,1800,3000,340,1084,,,,,,,,,,,,,,,,,,,,,
2019,12,21,2000,4000,350,1085,,,,,,,,,,,,,,,,,,,,,
2019,12,22,,,,1086,,,,,,,,,,,,,,,,,,,,,
2019,12,23,2200,4000,310,1087,,,,,,,,,,,,,,,,,,,,,
2019,12,24,2400,6000,184,1088,,,,,,,,,,,,,,,,,,,,,
2019,12,25,,,,1089,,,,,,,,,,,,,,,,,,,,,
2019,12,26,2200,6000,461,1090,,,,,,,,,,,,,,,,,,,,,
2019,12,27,2000,6000,404,1091,,,,,,,,,,,,,,,,,,,,,
2019,12,28,1800,6000,559,1092,,,,,,,,,,,,,,,,,,,,,
2019,12,29,,,,1093,,,,,,,,,,,,,,,,,,,,,
2019,12,30,1800,6000,550,1094,,,,,,,,,,,,,,,,,,,,,
2019,12,31,1900,5000,410,1095,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
